total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,policy
300,300,300,0,32,-3840.47,426.7189,6.0347,1.0,0.0,0.0,72,DQN
300,300,300,0,29,-3923.07,435.8967,6.1645,1.0,0.0,0.0,73,DQN
300,300,300,0,29,-3972.98,441.4422,6.2429,1.0,0.0,0.0,74,DQN
300,300,300,0,33,-3743.18,415.9089,5.8818,1.0,0.0,0.0,75,DQN
300,300,300,0,33,-3765.21,418.3567,5.9165,1.0,0.0,0.0,76,DQN
300,300,300,0,30,-3770.29,418.9211,5.9244,1.0,0.0,0.0,77,DQN
300,300,300,0,30,-3833.39,425.9322,6.0236,1.0,0.0,0.0,78,DQN
300,300,300,0,32,-3932.07,436.8967,6.1787,1.0,0.0,0.0,79,DQN
300,300,300,0,31,-3773.38,419.2644,5.9293,1.0,0.0,0.0,80,DQN
300,300,300,0,35,-3748.89,416.5433,5.8908,1.0,0.0,0.0,81,DQN
300,300,300,0,31,-3741.79,415.7544,5.8797,1.0,0.0,0.0,82,DQN
300,300,300,0,31,-3936.18,437.3533,6.1851,1.0,0.0,0.0,83,DQN
300,300,300,0,33,-3757.61,417.5122,5.9045,1.0,0.0,0.0,84,DQN
300,300,300,0,33,-3689.96,409.9956,5.7982,1.0,0.0,0.0,85,DQN
300,300,300,0,30,-3978.05,442.0056,6.2509,1.0,0.0,0.0,86,DQN
300,300,300,0,31,-3760.47,417.83,5.909,1.0,0.0,0.0,87,DQN
300,300,300,0,31,-3823.42,424.8244,6.0079,1.0,0.0,0.0,88,DQN
300,300,300,0,34,-3751.8,416.8667,5.8954,1.0,0.0,0.0,89,DQN
300,300,300,0,33,-3865.96,429.5511,6.0748,1.0,0.0,0.0,90,DQN
300,300,300,0,29,-4011.34,445.7044,6.3032,1.0,0.0,0.0,91,DQN
300,300,300,0,32,-3758.02,417.5578,5.9052,1.0,0.0,0.0,92,DQN
300,300,300,0,32,-3753.42,417.0467,5.8979,1.0,0.0,0.0,93,DQN
300,300,300,0,33,-3887.75,431.9722,6.109,1.0,0.0,0.0,94,DQN
300,300,300,0,31,-3886.59,431.8433,6.1072,1.0,0.0,0.0,95,DQN
300,300,300,0,33,-3847.96,427.5511,6.0465,1.0,0.0,0.0,96,DQN
300,300,300,0,34,-3717.36,413.04,5.8413,1.0,0.0,0.0,97,DQN
300,300,300,0,29,-3933.59,437.0656,6.181,1.0,0.0,0.0,98,DQN
300,300,300,0,31,-3959.21,439.9122,6.2213,1.0,0.0,0.0,99,DQN
300,300,300,0,33,-3745.34,416.1489,5.8852,1.0,0.0,0.0,100,DQN
