total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,55,245,33,-228.1991,35.233,0.4191,0.0067,0.41,0.5833,78,0,DQN_v1
300,300,59,241,32,-225.5457,35.0152,0.419,0.01,0.4133,0.5767,79,0,DQN_v1
300,300,58,242,33,-226.0739,35.0246,0.4183,0.0067,0.42,0.5733,80,0,DQN_v1
300,300,57,243,32,-226.5121,35.004,0.4183,0.0067,0.4133,0.58,81,0,DQN_v1
300,300,57,243,33,-227.3766,35.2922,0.4201,0.0067,0.4133,0.58,82,0,DQN_v1
300,300,57,243,33,-227.9476,35.4825,0.4188,0.01,0.41,0.58,83,0,DQN_v1
300,300,55,245,33,-228.4992,35.3331,0.4206,0.0067,0.41,0.5833,84,0,DQN_v1
300,300,56,244,32,-226.9586,34.9862,0.4179,0.01,0.4,0.59,85,0,DQN_v1
300,300,55,245,33,-228.5939,35.3646,0.4203,0.0067,0.41,0.5833,86,0,DQN_v1
300,300,54,246,34,-229.6576,35.5525,0.4154,0.0067,0.3767,0.6167,87,0,DQN_v1
300,300,59,241,33,-225.356,34.952,0.4178,0.0067,0.4067,0.5867,88,0,DQN_v1
300,300,59,241,32,-223.8213,34.4404,0.416,0.0067,0.4067,0.5867,89,0,DQN_v1
300,300,60,240,33,-226.1373,35.3791,0.4176,0.0067,0.39,0.6033,90,0,DQN_v1
300,300,58,242,33,-226.5774,35.1925,0.4194,0.0067,0.3967,0.5967,91,0,DQN_v1
300,300,58,242,32,-225.3703,34.7901,0.4185,0.0067,0.4133,0.58,92,0,DQN_v1
300,300,55,245,33,-228.6584,35.3861,0.4183,0.0067,0.4,0.5933,93,0,DQN_v1
300,300,57,243,32,-225.7297,34.7432,0.4164,0.0067,0.42,0.5733,94,0,DQN_v1
300,300,58,242,33,-226.4145,35.1382,0.4207,0.0067,0.41,0.5833,95,0,DQN_v1
300,300,55,245,33,-228.0894,35.1965,0.4184,0.0067,0.4233,0.57,96,0,DQN_v1
300,300,57,243,33,-227.9764,35.4921,0.4174,0.0067,0.4,0.5933,97,0,DQN_v1
300,300,58,242,34,-227.0013,35.3338,0.4159,0.01,0.4067,0.5833,98,0,DQN_v1
300,300,55,245,32,-227.9327,35.1442,0.4181,0.0067,0.4,0.5933,99,0,DQN_v1
300,300,59,241,33,-226.5141,35.338,0.4167,0.0067,0.3967,0.5967,100,0,DQN_v1
300,300,56,244,32,-226.1119,34.704,0.4162,0.0067,0.4033,0.59,1,1,DQN_v1
300,300,56,244,32,-227.0884,35.0295,0.4191,0.0067,0.4,0.5933,2,1,DQN_v1
300,300,56,244,33,-227.202,35.0673,0.4175,0.0067,0.41,0.5833,3,1,DQN_v1
300,300,56,244,32,-226.6133,34.8711,0.4187,0.0067,0.3967,0.5967,4,1,DQN_v1
300,300,57,243,33,-226.2246,34.9082,0.4179,0.0067,0.4033,0.59,5,1,DQN_v1
300,300,56,244,32,-226.8216,34.9405,0.4181,0.0067,0.4033,0.59,6,1,DQN_v1
300,300,58,242,33,-226.7706,35.2569,0.4179,0.0067,0.4167,0.5767,7,1,DQN_v1
300,300,57,243,34,-228.4331,35.6444,0.42,0.0067,0.4033,0.59,8,1,DQN_v1
300,300,56,244,33,-227.1296,35.0432,0.4185,0.0067,0.42,0.5733,9,1,DQN_v1
300,300,59,241,34,-226.7272,35.4091,0.4158,0.0067,0.4033,0.59,10,1,DQN_v1
300,300,55,245,34,-229.6255,35.7085,0.4204,0.0067,0.39,0.6033,11,1,DQN_v1
300,300,56,244,32,-227.7255,35.2418,0.4195,0.0067,0.4,0.5933,12,1,DQN_v1
300,300,56,244,33,-226.4375,34.8125,0.4165,0.0067,0.4333,0.56,13,1,DQN_v1
300,300,59,241,32,-225.637,35.0457,0.4184,0.0067,0.41,0.5833,14,1,DQN_v1
300,300,55,245,33,-227.888,35.1293,0.4178,0.0067,0.42,0.5733,15,1,DQN_v1
300,300,59,241,33,-226.5575,35.3525,0.417,0.0067,0.3933,0.6,16,1,DQN_v1
300,300,57,243,32,-225.1904,34.5635,0.4157,0.0067,0.4167,0.5767,17,1,DQN_v1
300,300,54,246,33,-227.0457,34.6819,0.4145,0.0067,0.3967,0.5967,18,1,DQN_v1
300,300,61,239,33,-225.1535,35.2178,0.4184,0.0067,0.3833,0.61,19,1,DQN_v1
300,300,59,241,32,-224.1945,34.5648,0.4202,0.0067,0.4233,0.57,20,1,DQN_v1
300,300,55,245,33,-228.4684,35.3228,0.4212,0.0067,0.4167,0.5767,21,1,DQN_v1
300,300,55,245,33,-228.8219,35.4406,0.4208,0.0067,0.4033,0.59,22,1,DQN_v1
300,300,57,243,32,-226.3209,34.9403,0.4191,0.0067,0.4133,0.58,23,1,DQN_v1
300,300,59,241,33,-225.785,35.095,0.4186,0.0067,0.4,0.5933,24,1,DQN_v1
300,300,54,246,33,-228.0872,35.0291,0.4163,0.01,0.4267,0.5633,25,1,DQN_v1
300,300,55,245,33,-228.2572,35.2524,0.4185,0.0067,0.41,0.5833,26,1,DQN_v1
300,300,57,243,32,-226.0584,34.8528,0.4197,0.0067,0.4167,0.5767,27,1,DQN_v1
300,300,59,241,32,-224.1798,34.5599,0.4176,0.0067,0.4233,0.57,28,1,DQN_v1
300,300,56,244,32,-226.2134,34.7378,0.4155,0.0067,0.42,0.5733,29,1,DQN_v1
300,300,56,244,33,-227.6264,35.2088,0.4177,0.0067,0.3967,0.5967,30,1,DQN_v1
300,300,55,245,33,-229.2881,35.596,0.4213,0.0067,0.3867,0.6067,31,1,DQN_v1
300,300,55,245,33,-229.0603,35.5201,0.4211,0.0067,0.39,0.6033,32,1,DQN_v1
300,300,55,245,34,-229.5242,35.6747,0.4183,0.0067,0.4067,0.5867,33,1,DQN_v1
300,300,59,241,32,-225.6804,35.0601,0.4207,0.0067,0.4033,0.59,34,1,DQN_v1
300,300,58,242,34,-227.9829,35.661,0.4199,0.0067,0.4033,0.59,35,1,DQN_v1
300,300,54,246,32,-227.2661,34.7554,0.4188,0.0067,0.4233,0.57,36,1,DQN_v1
300,300,54,246,34,-229.6442,35.5481,0.4159,0.0067,0.3967,0.5967,37,1,DQN_v1
300,300,61,239,32,-221.7541,34.0847,0.4135,0.0067,0.43,0.5633,38,1,DQN_v1
300,300,54,246,31,-226.2118,34.4039,0.4158,0.0067,0.4167,0.5767,39,1,DQN_v1
300,300,52,248,33,-229.8728,35.2909,0.4184,0.0067,0.3867,0.6067,40,1,DQN_v1
300,300,55,245,33,-228.6974,35.3991,0.4187,0.0067,0.3933,0.6,41,1,DQN_v1
300,300,59,241,34,-225.8569,35.119,0.4169,0.0067,0.4033,0.59,42,1,DQN_v1
300,300,58,242,33,-227.6678,35.5559,0.4171,0.0067,0.3767,0.6167,43,1,DQN_v1
300,300,58,242,32,-224.838,34.6127,0.4144,0.0067,0.4,0.5933,44,1,DQN_v1
300,300,56,244,32,-226.469,34.823,0.4198,0.0067,0.4133,0.58,45,1,DQN_v1
300,300,52,248,33,-230.4185,35.4728,0.4197,0.0067,0.3867,0.6067,46,1,DQN_v1
300,300,56,244,32,-226.5612,34.8537,0.4208,0.0067,0.42,0.5733,47,1,DQN_v1
300,300,53,247,32,-227.9524,34.8175,0.4198,0.01,0.4267,0.5633,48,1,DQN_v1
300,300,59,241,33,-225.3493,34.9498,0.4181,0.0067,0.4033,0.59,49,1,DQN_v1
300,300,59,241,32,-224.7972,34.7657,0.4167,0.0067,0.41,0.5833,50,1,DQN_v1
300,300,51,249,33,-231.8527,35.7842,0.4192,0.0067,0.4,0.5933,51,1,DQN_v1
300,300,60,240,34,-226.2516,35.4172,0.4142,0.01,0.41,0.58,52,1,DQN_v1
300,300,57,243,33,-227.4822,35.3274,0.4191,0.0067,0.4033,0.59,53,1,DQN_v1
300,300,57,243,33,-227.7069,35.4023,0.4195,0.0067,0.4033,0.59,54,1,DQN_v1
300,300,57,243,33,-226.211,34.9037,0.4158,0.0067,0.41,0.5833,55,1,DQN_v1
300,300,56,244,32,-227.6929,35.231,0.4206,0.0067,0.4033,0.59,56,1,DQN_v1
300,300,58,242,33,-226.9616,35.3205,0.4176,0.0067,0.39,0.6033,57,1,DQN_v1
300,300,55,245,32,-227.5083,35.0028,0.4186,0.0067,0.4033,0.59,58,1,DQN_v1
300,300,59,241,32,-226.053,35.1843,0.42,0.0067,0.4,0.5933,59,1,DQN_v1
300,300,61,239,33,-225.1719,35.224,0.4191,0.0067,0.4167,0.5767,60,1,DQN_v1
300,300,62,238,32,-221.5304,34.1768,0.414,0.01,0.4433,0.5467,61,1,DQN_v1
300,300,60,240,33,-224.7126,34.9042,0.419,0.0067,0.42,0.5733,62,1,DQN_v1
300,300,57,243,32,-225.8431,34.781,0.4195,0.0067,0.4167,0.5767,63,1,DQN_v1
300,300,56,244,33,-227.6045,35.2015,0.4173,0.0067,0.3967,0.5967,64,1,DQN_v1
300,300,58,242,33,-225.4252,34.8084,0.4183,0.0067,0.43,0.5633,65,1,DQN_v1
300,300,57,243,33,-228.3926,35.6309,0.4198,0.0067,0.39,0.6033,66,1,DQN_v1
300,300,57,243,33,-226.26,34.92,0.4173,0.0067,0.43,0.5633,67,1,DQN_v1
300,300,59,241,32,-224.7817,34.7606,0.4161,0.0067,0.3933,0.6,68,1,DQN_v1
300,300,61,239,33,-225.2736,35.2579,0.4165,0.0067,0.3867,0.6067,69,1,DQN_v1
300,300,56,244,32,-227.6748,35.2249,0.4199,0.0067,0.39,0.6033,70,1,DQN_v1
300,300,58,242,33,-227.449,35.483,0.4172,0.01,0.3933,0.5967,71,1,DQN_v1
300,300,54,246,32,-227.6246,34.8749,0.4197,0.0067,0.4067,0.5867,72,1,DQN_v1
300,300,56,244,33,-228.2871,35.429,0.4192,0.0067,0.3833,0.61,73,1,DQN_v1
300,300,56,244,33,-227.2475,35.0825,0.4195,0.0067,0.3967,0.5967,74,1,DQN_v1
300,300,60,240,33,-224.5935,34.8645,0.419,0.0067,0.3933,0.6,75,1,DQN_v1
300,300,57,243,32,-225.3105,34.6035,0.417,0.0067,0.4333,0.56,76,1,DQN_v1
300,300,56,244,33,-227.8546,35.2849,0.4188,0.0067,0.41,0.5833,77,1,DQN_v1
300,300,57,243,33,-226.3834,34.9611,0.4159,0.0067,0.3967,0.5967,78,1,DQN_v1
300,300,57,243,33,-225.7412,34.7471,0.4171,0.0067,0.3967,0.5967,79,1,DQN_v1
300,300,57,243,34,-227.9043,35.4681,0.4153,0.01,0.4,0.59,80,1,DQN_v1
300,300,57,243,33,-227.7536,35.4179,0.4194,0.01,0.42,0.57,81,1,DQN_v1
300,300,55,245,33,-228.3975,35.2992,0.4192,0.0067,0.43,0.5633,82,1,DQN_v1
300,300,53,247,33,-229.7659,35.422,0.4195,0.0067,0.3967,0.5967,83,1,DQN_v1
300,300,58,242,33,-227.1606,35.3869,0.4205,0.0067,0.4067,0.5867,84,1,DQN_v1
300,300,56,244,32,-226.5534,34.8511,0.4196,0.0067,0.3933,0.6,85,1,DQN_v1
300,300,59,241,32,-226.6009,35.367,0.4214,0.0067,0.41,0.5833,86,1,DQN_v1
300,300,54,246,32,-228.0447,35.0149,0.42,0.0067,0.4133,0.58,87,1,DQN_v1
300,300,57,243,33,-227.7396,35.4132,0.4168,0.0067,0.41,0.5833,88,1,DQN_v1
300,300,61,239,34,-226.472,35.6573,0.4177,0.0067,0.3933,0.6,89,1,DQN_v1
300,300,57,243,33,-226.7345,35.0782,0.4192,0.0067,0.4067,0.5867,90,1,DQN_v1
300,300,52,248,33,-228.6411,34.8804,0.4181,0.0067,0.41,0.5833,91,1,DQN_v1
300,300,55,245,33,-228.2455,35.2485,0.4187,0.0067,0.3933,0.6,92,1,DQN_v1
300,300,57,243,32,-225.6912,34.7304,0.4201,0.0067,0.4133,0.58,93,1,DQN_v1
300,300,53,247,33,-228.3327,34.9442,0.4178,0.0067,0.41,0.5833,94,1,DQN_v1
300,300,56,244,33,-228.4182,35.4727,0.4207,0.0067,0.39,0.6033,95,1,DQN_v1
300,300,54,246,33,-227.6357,34.8786,0.4164,0.0067,0.4167,0.5767,96,1,DQN_v1
300,300,58,242,33,-226.0404,35.0135,0.4141,0.0067,0.41,0.5833,97,1,DQN_v1
300,300,55,245,33,-228.8232,35.4411,0.4179,0.0067,0.4067,0.5867,98,1,DQN_v1
300,300,53,247,33,-229.0986,35.1995,0.417,0.0067,0.4133,0.58,99,1,DQN_v1
300,300,60,240,34,-228.034,36.0113,0.4186,0.0067,0.4,0.5933,100,1,DQN_v1
300,300,54,246,33,-228.4083,35.1361,0.4175,0.0067,0.4033,0.59,1,2,DQN_v1
300,300,57,243,33,-227.1386,35.2129,0.4188,0.0067,0.4167,0.5767,2,2,DQN_v1
300,300,57,243,33,-227.6701,35.39,0.4186,0.0067,0.3833,0.61,3,2,DQN_v1
300,300,57,243,32,-226.6192,35.0397,0.4186,0.0067,0.4167,0.5767,4,2,DQN_v1
300,300,55,245,33,-227.6266,35.0422,0.416,0.0067,0.43,0.5633,5,2,DQN_v1
300,300,54,246,32,-228.8044,35.2681,0.4214,0.0067,0.4067,0.5867,6,2,DQN_v1
300,300,60,240,32,-223.2091,34.403,0.4147,0.0067,0.4133,0.58,7,2,DQN_v1
300,300,54,246,34,-229.1193,35.3731,0.4182,0.0067,0.42,0.5733,8,2,DQN_v1
300,300,56,244,33,-227.2985,35.0995,0.4182,0.0067,0.39,0.6033,9,2,DQN_v1
300,300,59,241,33,-225.9774,35.1591,0.419,0.0067,0.4,0.5933,10,2,DQN_v1
300,300,56,244,33,-228.2705,35.4235,0.4185,0.0067,0.3933,0.6,11,2,DQN_v1
300,300,59,241,33,-225.2382,34.9127,0.4171,0.01,0.4133,0.5767,12,2,DQN_v1
300,300,59,241,33,-226.9397,35.4799,0.4186,0.0067,0.4,0.5933,13,2,DQN_v1
300,300,58,242,33,-225.9718,34.9906,0.4189,0.0067,0.41,0.5833,14,2,DQN_v1
300,300,55,245,32,-225.2902,34.2634,0.4188,0.0067,0.45,0.5433,15,2,DQN_v1
300,300,57,243,33,-227.4859,35.3286,0.4175,0.0067,0.3833,0.61,16,2,DQN_v1
300,300,57,243,33,-226.8703,35.1234,0.4208,0.0067,0.4233,0.57,17,2,DQN_v1
300,300,56,244,32,-226.6453,34.8818,0.4189,0.0067,0.4133,0.58,18,2,DQN_v1
300,300,55,245,33,-228.2022,35.2341,0.4192,0.0067,0.4,0.5933,19,2,DQN_v1
300,300,58,242,33,-226.4595,35.1532,0.4189,0.0067,0.4133,0.58,20,2,DQN_v1
300,300,55,245,33,-227.9496,35.1499,0.4184,0.0067,0.4233,0.57,21,2,DQN_v1
300,300,61,239,32,-223.0362,34.5121,0.4178,0.0067,0.4233,0.57,22,2,DQN_v1
300,300,55,245,33,-227.8441,35.1147,0.4174,0.0067,0.42,0.5733,23,2,DQN_v1
300,300,59,241,32,-225.4308,34.9769,0.4178,0.0067,0.4033,0.59,24,2,DQN_v1
300,300,55,245,33,-228.1199,35.2066,0.4184,0.0067,0.4233,0.57,25,2,DQN_v1
300,300,59,241,33,-226.6805,35.3935,0.4165,0.0067,0.4,0.5933,26,2,DQN_v1
300,300,58,242,32,-226.106,35.0353,0.4197,0.0067,0.4233,0.57,27,2,DQN_v1
300,300,59,241,33,-224.8664,34.7888,0.4164,0.0067,0.4067,0.5867,28,2,DQN_v1
300,300,55,245,33,-229.7509,35.7503,0.4203,0.0067,0.3833,0.61,29,2,DQN_v1
300,300,56,244,33,-228.6916,35.5639,0.4202,0.0067,0.3867,0.6067,30,2,DQN_v1
300,300,59,241,32,-225.0372,34.8457,0.4173,0.0067,0.3967,0.5967,31,2,DQN_v1
300,300,57,243,32,-226.5887,35.0296,0.4196,0.0067,0.3933,0.6,32,2,DQN_v1
300,300,56,244,34,-228.7911,35.597,0.418,0.0067,0.38,0.6133,33,2,DQN_v1
300,300,63,237,32,-221.8686,34.4562,0.4161,0.0067,0.4233,0.57,34,2,DQN_v1
300,300,60,240,33,-223.7544,34.5848,0.4168,0.0067,0.4167,0.5767,35,2,DQN_v1
300,300,57,243,33,-226.9299,35.1433,0.4193,0.0067,0.4,0.5933,36,2,DQN_v1
300,300,59,241,33,-225.8517,35.1172,0.4196,0.0067,0.4067,0.5867,37,2,DQN_v1
300,300,57,243,32,-225.4032,34.6344,0.4179,0.0067,0.4033,0.59,38,2,DQN_v1
300,300,55,245,34,-229.8061,35.7687,0.4181,0.0067,0.3933,0.6,39,2,DQN_v1
300,300,57,243,32,-225.066,34.522,0.4191,0.01,0.44,0.55,40,2,DQN_v1
300,300,60,240,33,-225.6065,35.2022,0.4167,0.0067,0.38,0.6133,41,2,DQN_v1
300,300,59,241,34,-227.2849,35.595,0.418,0.0067,0.4167,0.5767,42,2,DQN_v1
300,300,56,244,33,-228.3133,35.4378,0.4195,0.0067,0.4,0.5933,43,2,DQN_v1
300,300,55,245,33,-226.5572,34.6857,0.4173,0.0067,0.42,0.5733,44,2,DQN_v1
300,300,58,242,33,-226.0913,35.0304,0.4173,0.0067,0.4067,0.5867,45,2,DQN_v1
300,300,60,240,33,-225.1915,35.0638,0.4188,0.0067,0.4,0.5933,46,2,DQN_v1
300,300,55,245,32,-225.8297,34.4432,0.4166,0.0067,0.4433,0.55,47,2,DQN_v1
300,300,60,240,33,-225.9418,35.3139,0.4185,0.0067,0.39,0.6033,48,2,DQN_v1
300,300,58,242,32,-225.1703,34.7234,0.4176,0.0067,0.4167,0.5767,49,2,DQN_v1
300,300,55,245,32,-226.9227,34.8076,0.4197,0.0067,0.45,0.5433,50,2,DQN_v1
300,300,55,245,32,-227.542,35.014,0.4172,0.01,0.4,0.59,51,2,DQN_v1
300,300,56,244,33,-226.6436,34.8812,0.4162,0.0067,0.3867,0.6067,52,2,DQN_v1
300,300,58,242,33,-225.6452,34.8817,0.417,0.0067,0.4233,0.57,53,2,DQN_v1
300,300,58,242,32,-225.873,34.9577,0.4203,0.0067,0.4233,0.57,54,2,DQN_v1
300,300,56,244,33,-227.6856,35.2285,0.4161,0.0067,0.39,0.6033,55,2,DQN_v1
300,300,55,245,32,-226.5955,34.6985,0.4172,0.0067,0.4367,0.5567,56,2,DQN_v1
300,300,61,239,33,-223.9201,34.8067,0.4175,0.0067,0.42,0.5733,57,2,DQN_v1
300,300,58,242,32,-225.9833,34.9944,0.418,0.0067,0.39,0.6033,58,2,DQN_v1
300,300,55,245,33,-227.4973,34.9991,0.4161,0.01,0.4033,0.5867,59,2,DQN_v1
300,300,58,242,33,-226.603,35.201,0.4186,0.0067,0.4067,0.5867,60,2,DQN_v1
300,300,58,242,32,-226.7888,35.2629,0.4212,0.0067,0.39,0.6033,61,2,DQN_v1
300,300,59,241,33,-225.3071,34.9357,0.4173,0.0067,0.41,0.5833,62,2,DQN_v1
300,300,56,244,33,-226.9271,34.9757,0.4176,0.0067,0.39,0.6033,63,2,DQN_v1
300,300,56,244,32,-226.9694,34.9898,0.418,0.0067,0.4133,0.58,64,2,DQN_v1
300,300,56,244,32,-227.0912,35.0304,0.4158,0.0067,0.4033,0.59,65,2,DQN_v1
300,300,61,239,32,-223.0727,34.5242,0.4171,0.0067,0.4133,0.58,66,2,DQN_v1
300,300,59,241,33,-226.1908,35.2303,0.4197,0.0067,0.4033,0.59,67,2,DQN_v1
300,300,56,244,33,-227.6346,35.2115,0.4198,0.0067,0.42,0.5733,68,2,DQN_v1
300,300,54,246,32,-227.0992,34.6997,0.4211,0.0067,0.44,0.5533,69,2,DQN_v1
300,300,57,243,33,-227.5138,35.3379,0.4165,0.0067,0.4,0.5933,70,2,DQN_v1
300,300,57,243,33,-225.8053,34.7684,0.4175,0.0067,0.42,0.5733,71,2,DQN_v1
300,300,59,241,33,-226.7476,35.4159,0.4204,0.0067,0.4033,0.59,72,2,DQN_v1
