total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,120,180,71,-350.9433,86.9811,0.0299,0.3333,0.3333,0.3333,63,1,RoundRobin
300,300,119,181,71,-353.7979,87.766,0.0346,0.3333,0.3333,0.3333,64,1,RoundRobin
300,300,122,178,71,-349.0187,86.6729,0.0409,0.3333,0.3333,0.3333,65,1,RoundRobin
300,300,122,178,71,-350.6202,87.2067,0.0372,0.3333,0.3333,0.3333,66,1,RoundRobin
300,300,125,175,71,-346.7496,86.4165,0.0314,0.3333,0.3333,0.3333,67,1,RoundRobin
300,300,119,181,71,-352.4653,87.3218,0.0336,0.3333,0.3333,0.3333,68,1,RoundRobin
300,300,119,181,71,-348.7604,86.0868,0.0365,0.3333,0.3333,0.3333,69,1,RoundRobin
300,300,125,175,71,-346.7395,86.4132,0.0317,0.3333,0.3333,0.3333,70,1,RoundRobin
300,300,122,178,71,-348.2009,86.4003,0.0332,0.3333,0.3333,0.3333,71,1,RoundRobin
300,300,123,177,71,-347.2307,86.2436,0.0361,0.3333,0.3333,0.3333,72,1,RoundRobin
300,300,117,183,71,-351.8068,86.7689,0.0329,0.3333,0.3333,0.3333,73,1,RoundRobin
300,300,124,176,71,-347.9162,86.6387,0.0307,0.3333,0.3333,0.3333,74,1,RoundRobin
300,300,124,176,71,-348.3928,86.7976,0.0341,0.3333,0.3333,0.3333,75,1,RoundRobin
300,300,119,181,71,-348.8925,86.1308,0.0336,0.3333,0.3333,0.3333,76,1,RoundRobin
300,300,122,178,71,-346.2879,85.7626,0.0334,0.3333,0.3333,0.3333,77,1,RoundRobin
300,300,124,176,71,-350.083,87.361,0.0295,0.3333,0.3333,0.3333,78,1,RoundRobin
300,300,113,187,71,-352.9882,86.4961,0.0379,0.3333,0.3333,0.3333,79,1,RoundRobin
300,300,124,176,71,-347.9862,86.6621,0.0365,0.3333,0.3333,0.3333,80,1,RoundRobin
